whs_source_page,comments,whs_site_id,latitude,longitude,name,edited name,wikipedia_link,Country,iso_code,Criteria,Date of Inscription,size_has,Region,Edited region
http://whc.unesco.org/en/list/818,,818,51.8825,4.649444,Mill Network at Kinderdijk-Elshout,Mill Network at Kinderdijk-Elshout,http://en.wikipedia.org/wiki/Kinderdijk,Netherlands,NL,"i,ii,iv",1997,,"Municipalities of Alblasserdam and Nieuw-Lekkerland, Province of Zuid-Holland","Municipalities of Alblasserdam and Nieuw-Lekkerland, Province of Zuid-Holland"
http://whc.unesco.org/en/list/758,,758,47.55889,17.78444,Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,http://en.wikipedia.org/wiki/Pannonhalma_Archabbey,Hungary,HU,"iv,vi",1996,47,County of GyÃ¶r-Moson-Sopron,County of GyÃ¶r-Moson-Sopron
http://whc.unesco.org/en/list/211,,211,34.396556,64.516056,Minaret and Archaeological Remains of Jam,Minaret and Archaeological Remains of Jam,http://en.wikipedia.org/wiki/Minaret_of_Jam,Afghanistan,AF,"ii,iii,iv",2002,70,"Shahrak District, Ghur Province","Shahrak District, Ghur Province"
http://whc.unesco.org/en/list/623,,623,51.82,10.34,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System","Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System",http://en.wikipedia.org/wiki/Rammelsberg,Germany,DE,"i,ii,iii,iv",2010,1010,N51 49 12 E10 20 24,N51 49 12 E10 20 24
http://whc.unesco.org/en/list/1027,,1027,60.60472,15.63083,Mining Area of the Great Copper Mountain in Falun,Mining Area of the Great Copper Mountain in Falun,http://en.wikipedia.org/wiki/Great_Copper_Mountain,Sweden,SE,"ii,iii,v",2001,43,"Town of Falun, Dalarna Province","Town of Falun, Dalarna Province"
http://whc.unesco.org/en/list/625,,625,53.451083,26.472722,Mir Castle Complex,Mir Castle Complex,http://en.wikipedia.org/wiki/Mir_Castle_Complex,Belarus,BY,"ii,iv",2000,,"Grodno Province (oblast), Korelichi District","Grodno Province (oblast), Korelichi District"
http://whc.unesco.org/en/list/440,,440,40.13333,94.81667,Mogao Caves,Mogao Caves,http://en.wikipedia.org/wiki/Mogao_Caves,China,CN,"i,ii,iii,iv,v,vi",1987,,"Dunhuang County, Gansu Province. At the eastern foot of Mount Mingsha, 25 kilometres southeast of the County seat.","Dunhuang County, Gansu Province. At the eastern foot of Mount Mingsha, 25 kilometres southeast of the County seat."
http://whc.unesco.org/en/list/1290,,1290,19.606389,-100.241667,Monarch Butterfly Biosphere Reserve,Monarch Butterfly Biosphere Reserve,http://en.wikipedia.org/wiki/Monarch_Butterfly_Biosphere_Reserve,Mexico,MX,vii,,13552,N19 36 23 W100 14 30,N19 36 23 W100 14 30
http://whc.unesco.org/en/list/537,,537,38.4,22.75,"Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios","Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios",http://en.wikipedia.org/wiki/Nea_Moni_of_Chios,Greece,GR,"i,iv",1990,3.7,"Regions of Attica, Central Greece, North Aegean","Regions of Attica, Central Greece, North Aegean"
http://whc.unesco.org/en/list/777,,777,41.095,44.71028,Monasteries of Haghpat and Sanahin,Monasteries of Haghpat and Sanahin,http://en.wikipedia.org/wiki/Haghpat_Monastery,Armenia,AM,"ii,iv",1996,2.65,"Villages of Haghpat and Sanahin, Lorri Region","Villages of Haghpat and Sanahin, Lorri Region"
http://whc.unesco.org/en/list/318,,318,40.58175,-4.126417,"Monastery and Site of the Escurial, Madrid","Monastery and Site of the Escurial, Madrid",http://en.wikipedia.org/wiki/El_Escorial,Spain,ES,"i,ii,vi",1984,,"San Lorenzo de El Escorial, Province and Autonomous Community of Madrid","San Lorenzo de El Escorial, Province and Autonomous Community of Madrid"
http://whc.unesco.org/en/list/505,,505,39.55,-8.97667,Monastery of AlcobaÃ§a,Monastery of Alcobaça,http://en.wikipedia.org/wiki/Alcoba%C3%A7a_Monastery,Portugal,PT,"i,iv",1989,,AlcobaÃ§a - Leiria,AlcobaÃ§a - Leiria
http://whc.unesco.org/en/list/264,,264,39.65778,-8.82694,Monastery of Batalha,Monastery of Batalha,http://en.wikipedia.org/wiki/Batalha_Monastery,Portugal,PT,"i,ii",1983,0.98,Batalha (Leiria),Batalha (Leiria)
http://whc.unesco.org/en/list/960,,960,40.15889,44.79667,Monastery of Geghard and the Upper Azat Valley,Monastery of Geghard and the Upper Azat Valley,http://en.wikipedia.org/wiki/Geghard,Armenia,AM,ii,2000,2.7,"Kotayk' Region, near the village of Goght","Kotayk' Region, near the village of Goght"
http://whc.unesco.org/en/list/597,,597,45.183333,24.016667,Monastery of Horezu,Monastery of Horezu,http://en.wikipedia.org/wiki/Horezu_Monastery,Romania,RO,ii,1993,22,"VÃ¢lcea County, Region of Wallachia","VÃ¢lcea County, Region of Wallachia"
http://whc.unesco.org/en/list/263,,263,38.69194,-9.21583,Monastery of the Hieronymites and Tower of Belém in Lisbon,Monastery of the Hieronymites and Tower of Belém in Lisbon,http://en.wikipedia.org/wiki/Jer%25C3%25B3nimos_Monastery,Portugal,PT,"iii,vi",1983,2.66,City of Lisbon,City of Lisbon
http://whc.unesco.org/en/list/974,,974,47.698722,9.061306,Monastic Island of Reichenau,Monastic Island of Reichenau,http://en.wikipedia.org/wiki/Reichenau_Island,Germany,DE,"iii,iv,vi",2000,,"District of Freiburg, State of Baden-WÃ¼rttemberg","District of Freiburg, State of Baden-WÃ¼rttemberg"
http://whc.unesco.org/en/list/80,,80,48.63556,-1.51056,Mont-Saint-Michel and its Bay,Mont-Saint-Michel and its Bay,http://en.wikipedia.org/wiki/Mont_Saint-Michel,France,FR,"i,iii,vi",1979,6558,"Department of Manche, Region of Basse-Normandie","Department of Manche, Region of Basse-Normandie"
"http://whc.unesco.org/en/list/1090
http://whc.unesco.org/en/list/1090",,1090,45.888889,8.913889,Monte San Giorgio,Monte San Giorgio,http://en.wikipedia.org/wiki/Monte_San_Giorgio,Italy,IT,viii,2003,1089,Switzerland,Switzerland
http://whc.unesco.org/en/list/442,,442,38.032778,-78.503889,Monticello and the University of Virginia in Charlottesville,Monticello and the University of Virginia in Charlottesville,http://en.wikipedia.org/wiki/Monticello,United States of America,US,"i,iv,vi",1987,,Virginia,Virginia
http://whc.unesco.org/en/list/312,,312,43.36262,-5.84303,Monuments of Oviedo and the Kingdom of the Asturias,Monuments of Oviedo and the Kingdom of the Asturias,http://en.wikipedia.org/wiki/Asturian_architecture,Spain,ES,"i,ii,iv",1985,,Province and Autonomous Community of Asturias,Province and Autonomous Community of Asturias
http://whc.unesco.org/en/list/814,,814,15.266667,-61.283333,Morne Trois Pitons National Park,Morne Trois Pitons National Park,http://en.wikipedia.org/wiki/Morne_Trois_Pitons_National_Park,Dominica,DM,"viii,x",1997,6857,South central part of the island,South central part of the island
"http://whc.unesco.org/en/list/509
http://whc.unesco.org/en/list/509",,509,-17.92453,25.85539,Mosi-oa-Tunya / Victoria Falls,Mosi-oa-Tunya / Victoria Falls,http://en.wikipedia.org/wiki/Victoria_Falls,Zambia,ZM,"vii,viii",1989,8780,Zimbabwe,Zimbabwe
http://whc.unesco.org/en/list/454,,454,40.26667,24.21667,Mount Athos,Mount Athos,http://en.wikipedia.org/wiki/Mount_Athos,Greece,GR,"i,ii,iv,v,vi,vii",1988,33042,Autonomous region of Mount Athos,Autonomous region of Mount Athos
http://whc.unesco.org/en/list/779,,779,29.5449,103.76925,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area","Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",http://en.wikipedia.org/wiki/Leshan_Giant_Buddha,China,CN,"iv,vi,x",1996,15400,"Eimeishan City, Sichuan Province","Eimeishan City, Sichuan Province"
http://whc.unesco.org/en/list/547,,547,30.16667,118.18333,Mount Huangshan,Mount Huangshan,http://en.wikipedia.org/wiki/Huangshan,China,CN,"ii,vii,x",,15400,N30 10 0.012 E118 10 59.988,N30 10 0.012 E118 10 59.988
http://whc.unesco.org/en/list/800,,800,-0.123889,37.336667,Mount Kenya National Park/Natural Forest,Mount Kenya National Park/Natural Forest,http://en.wikipedia.org/wiki/Mount_Kenya_National_Park,Kenya,KE,"vii,ix",1997,142020,"Districts of Meru, Nyeri, Kirnyaga and Embu in Eastern and Central Provinces","Districts of Meru, Nyeri, Kirnyaga and Embu in Eastern and Central Provinces"
"http://whc.unesco.org/en/list/155
http://whc.unesco.org/en/list/155",,155,7.60318,-8.39097,Mount Nimba Strict Nature Reserve,Mount Nimba Strict Nature Reserve,http://en.wikipedia.org/wiki/Mount_Nimba_Strict_Nature_Reserve,CÃ´te d'Ivoire,CI,"ix,x",1981,18000,Guinea,Guinea
http://whc.unesco.org/en/list/1001,,1001,31.00167,103.60528,Mount Qingcheng and the Dujiangyan Irrigation System,Mount Qingcheng and the Dujiangyan Irrigation System,http://en.wikipedia.org/wiki/Dujiangyan_Irrigation_System,China,CN,"ii,iv,vi",2000,,"Dujiangyan City, Sichuan Province","Dujiangyan City, Sichuan Province"
http://whc.unesco.org/en/list/1292,,1292,28.915833,118.064444,Mount Sanqingshan National Park,Mount Sanqingshan National Park,http://en.wikipedia.org/wiki/Mount_Sanqing,China,CN,vii,,22950,N28 54 57 E118 3 52,N28 54 57 E118 3 52
http://whc.unesco.org/en/list/437,,437,36.26667,117.1,Mount Taishan,Mount Taishan,http://en.wikipedia.org/wiki/Mount_Tai,China,CN,"i,ii,iii,iv,v,vi,vii",1987,25000,Spanning the cities of Tai'an and Jinan in central Shandong Province with the main peak in the city of Tai'an,Spanning the cities of Tai'an and Jinan in central Shandong Province with the main peak in the city of Tai'an
http://whc.unesco.org/en/list/1279,,1279,39.030556,113.563333,Mount Wutai,Mount Wutai,http://en.wikipedia.org/wiki/Mount_Wutai,China,CN,"ii,iii,iv,vi",,18415,N39 1 50 E113 33 48,N39 1 50 E113 33 48
http://whc.unesco.org/en/list/911,,911,27.71667,117.68333,Mount Wuyi,Mount Wuyi,http://en.wikipedia.org/wiki/Wuyi_Mountains,China,CN,"iii,vi,vii,x",1999,99975,"Wuyishan City, Fujian Province","Wuyishan City, Fujian Province"
http://whc.unesco.org/en/list/944,,944,11.51028,76.93583,Mountain Railways of India,Mountain Railways of India,http://en.wikipedia.org/wiki/Mountain_Railways_of_India,India,IN,"ii,iv","2005,2008",89,N11 30 37.008 E76 56 8.988,N11 30 37.008 E76 56 8.988
http://whc.unesco.org/en/list/703,,703,40.98694,117.93833,"Mountain Resort and its Outlying Temples, Chengde","Mountain Resort and its Outlying Temples, Chengde",http://en.wikipedia.org/wiki/Chengde_Mountain_Resort,China,CN,"ii,iv",1994,,"Chengde City, Hebei Province","Chengde City, Hebei Province"
http://whc.unesco.org/en/list/378,,378,40.34389,-1.10722,Mudejar Architecture of Aragon,Mudejar Architecture of Aragon,http://en.wikipedia.org/wiki/Mud%25C3%25A9jar_Architecture_of_Aragon,Spain,ES,iv,1986,,"Provinces of Teruel and Zaragoza, Autonomous Community of Aragon","Provinces of Teruel and Zaragoza, Autonomous Community of Aragon"
http://whc.unesco.org/en/list/896,,896,52.519722,13.398611,"Museumsinsel (Museum Island), Berlin","Museumsinsel (Museum Island), Berlin",http://en.wikipedia.org/wiki/Museum_Island,Germany,DE,"ii,iv",1999,,Berlin (city-state),Berlin (city-state)
http://whc.unesco.org/en/list/1127,,1127,51.579306,14.726444,Muskauer Park / Park MuÅ¼akowski,Muskauer Park / Park Mużakowski,http://en.wikipedia.org/wiki/Muskau_Park,Germany,DE,"i,iv",2004,348,Poland,Poland
http://whc.unesco.org/en/list/949,,949,15.516667,108.566667,My Son Sanctuary,My Son Sanctuary,http://en.wikipedia.org/wiki/M%25E1%25BB%25B9_S%25C6%25A1n,Viet Nam,VN,"ii,iii",1999,142,"Duy Phu Commune, Duy Xuyen District, Quang Nam Province","Duy Phu Commune, Duy Xuyen District, Quang Nam Province"
http://whc.unesco.org/en/list/188,,188,32.48333,3.68333,M'Zab Valley,M'Zab Valley,http://en.wikipedia.org/wiki/M%27zab,Algeria,DZ,"ii,iii,v",1982,4000,Wilaya (province) of GhardaÃ¯a,Wilaya (province) of GhardaÃ¯a
http://whc.unesco.org/en/list/24,,24,61.547222,-125.589444,Nahanni National Park,Nahanni National Park,http://en.wikipedia.org/wiki/Nahanni_National_Park_Reserve,Canada,CA,"vii,viii",1978,476560,Northwest Territories,Northwest Territories
http://whc.unesco.org/en/list/335,,335,30.71667,79.66667,Nanda Devi and Valley of Flowers National Parks,Nanda Devi and Valley of Flowers National Parks,http://en.wikipedia.org/wiki/Valley_of_Flowers_National_Park,India,IN,"vii,x",1988,71783,State of Uttaranchal,State of Uttaranchal
http://whc.unesco.org/en/list/743,,743,2.583333,-76.033333,National Archeological Park of Tierradentro,National Archeological Park of Tierradentro,http://en.wikipedia.org/wiki/Tierradentro,Colombia,CO,iii,1995,,"Department of Cauca, in the jurisdiction of the municipality of Inza, in the ""corregimiento"" of San Andres de PisimbalÃ¡","Department of Cauca, in the jurisdiction of the municipality of Inza, in the ""corregimiento"" of San Andres de PisimbalÃ¡"
http://whc.unesco.org/en/list/180,,180,19.57361,-72.24417,"National History Park â Citadel, Sans Souci, Ramiers","National History Park - Citadel, Sans Souci, Ramiers",http://en.wikipedia.org/wiki/Sans-Souci_Palace,Haiti,HT,"iv,vi",1982,,DÃ©partement du Nord,DÃ©partement du Nord
http://whc.unesco.org/en/list/99,,99,41.11806,20.81333,Natural and Cultural Heritage of the Ohrid region,Natural and Cultural Heritage of the Ohrid region,http://en.wikipedia.org/wiki/Ohrid,the Former Yugoslav Republic of Macedonia,MK,"i,iii,iv,vii",1979,83350,Ohrid (municipality),Ohrid (municipality)
http://whc.unesco.org/en/list/125,,125,42.48333,18.7,Natural and Culturo-Historical Region of Kotor,Natural and Culturo-Historical Region of Kotor,http://en.wikipedia.org/wiki/Natural_and_Culturo-Historical_Region_of_Kotor,Montenegro,ME,"i,ii,iii,iv",1979,,"Boka Kotorska (Bay of Kotor), City of Kotor and surrounding territory, Republic of Montenegro","Boka Kotorska (Bay of Kotor), City of Kotor and surrounding territory, Republic of Montenegro"
http://whc.unesco.org/en/list/1023,,1023,71.188889,-179.715278,Natural System of Wrangel Island Reserve,Natural System of Wrangel Island Reserve,http://en.wikipedia.org/wiki/Wrangel_Island,Russian Federation,RU,"ix,x",2004,916300,Chukot Autonomous Area,Chukot Autonomous Area
http://whc.unesco.org/en/list/871,,871,56.16667,15.58333,Naval Port of Karlskrona,Naval Port of Karlskrona,http://en.wikipedia.org/wiki/Karlskrona,Sweden,SE,"ii,iv",1998,,Blekinge County,Blekinge County
http://whc.unesco.org/en/list/448,,448,38.03661,38.76369,Nemrut DaÄ,Nemrut Dağ,http://en.wikipedia.org/wiki/File:Nemrut_Vulcano.jpg,Turkey,TR,"i,iii,iv",1987,11,Adiyaman Province,Adiyaman Province
http://whc.unesco.org/en/list/1006,,1006,50.43077,3.97879,Neolithic Flint Mines at Spiennes (Mons),Neolithic Flint Mines at Spiennes (Mons),http://en.wikipedia.org/wiki/Spiennes,Belgium,BE,"i,iii,iv",2000,172,"Province of Hainaut, Wallonia Region","Province of Hainaut, Wallonia Region"
http://whc.unesco.org/en/list/429,,429,55.663333,-3.783056,New Lanark,New Lanark,http://en.wikipedia.org/wiki/New_Lanark,United Kingdom of Great Britain and Northern Ireland,GB,"ii,iv,vi",2001,146,"South Lanarkshire, Scotland","South Lanarkshire, Scotland"
http://whc.unesco.org/en/list/877,,877,-50.75,166.104444,New Zealand Sub-Antarctic Islands,New Zealand Sub-Antarctic Islands,http://en.wikipedia.org/wiki/New_Zealand_Sub-Antarctic_Islands,New Zealand,NZ,"ix,x",1998,76458,New Zealand Subantartic zone,New Zealand Subantartic zone
http://whc.unesco.org/en/list/39,,39,-3.18722,35.54083,Ngorongoro Conservation Area,Ngorongoro Conservation Area,http://en.wikipedia.org/wiki/Ngorongoro_Conservation_Area,"Tanzania, United Republic of",TZ,"iv,vii,viii,ix,x",2010,,S3 11 13.992 E35 32 26.988,S3 11 13.992 E35 32 26.988
http://whc.unesco.org/en/list/153,,153,13.06667,-12.71667,Niokolo-Koba National Park,Niokolo-Koba National Park,http://en.wikipedia.org/wiki/Niokolo-Koba_National_Park,Senegal,SN,x,1981,913000,Eastern Senegal and Upper Casamance regions,Eastern Senegal and Upper Casamance regions
http://whc.unesco.org/en/list/967,,967,-14.26667,-60.86667,Noel Kempff Mercado National Park,Noel Kempff Mercado National Park,http://en.wikipedia.org/wiki/Noel_Kempff_Mercado_National_Park,Bolivia (Plurinational State of),BO,"ix,x",2000,1523446,"Velasco Province, Santa Cruz Department","Velasco Province, Santa Cruz Department"
http://whc.unesco.org/en/list/1009,,1009,50.60603,3.38926,Notre-Dame Cathedral in Tournai,Notre-Dame Cathedral in Tournai,http://en.wikipedia.org/wiki/Tournai_Cathedral,Belgium,BE,"ii,iv",2000,0.5,"Province of Hainaut, Wallonia Region","Province of Hainaut, Wallonia Region"
http://whc.unesco.org/en/list/88,,88,22.33639,31.62611,Nubian Monuments from Abu Simbel to Philae,Nubian Monuments from Abu Simbel to Philae,http://en.wikipedia.org/wiki/Abu_Simbel_temples,Egypt,EG,"i,iii,vi",1979,374,Governorate of Aswan,Governorate of Aswan
http://whc.unesco.org/en/list/718,,718,2,28.5,Okapi Wildlife Reserve,Okapi Wildlife Reserve,http://en.wikipedia.org/wiki/Okapi_Wildlife_Reserve,Democratic Republic of the Congo,CD,x,1996,1372625,Orientale Province,Orientale Province
http://whc.unesco.org/en/list/728,,728,55.95,-3.216667,Old and New Towns of Edinburgh,Old and New Towns of Edinburgh,"http://en.wikipedia.org/wiki/New_Town,_Edinburgh",United Kingdom of Great Britain and Northern Ireland,GB,"ii,iv",1995,,"Lothian Region, Scotland","Lothian Region, Scotland"
http://whc.unesco.org/en/list/946,,946,43.34812,17.81092,Old Bridge Area of the Old City of Mostar,Old Bridge Area of the Old City of Mostar,http://en.wikipedia.org/wiki/Stari_Most,Bosnia and Herzegovina,BA,vi,2005,,Herzegovina-Neretva Canton,Herzegovina-Neretva Canton
http://whc.unesco.org/en/list/1042,,1042,32.928333,35.083889,Old City of Acre,Old City of Acre,"http://en.wikipedia.org/wiki/Acre,_Israel",Israel,IL,"ii,iii,v",2001,63,Western Galilee,Western Galilee
http://whc.unesco.org/en/list/267,,267,46.94806,7.45028,Old City of Berne,Old City of Berne,http://en.wikipedia.org/wiki/Old_City_of_Bern,Switzerland,CH,iii,1983,84684,Canton of Berne,Canton of Berne
http://whc.unesco.org/en/list/95,,95,42.65056,18.09139,Old City of Dubrovnik,Old City of Dubrovnik,http://en.wikipedia.org/wiki/Dubrovnik,Croatia,HR,"i,iii,iv",1979,97,"County of Dubrovnik-Neretva, Adriatic Coast","County of Dubrovnik-Neretva, Adriatic Coast"
http://whc.unesco.org/en/list/148,,148,31.783333,35.216667,Old City of Jerusalem and its Walls,Old City of Jerusalem and its Walls,http://en.wikipedia.org/wiki/Old_City_(Jerusalem),No nation named by UNESCO,,"ii,iii,vi",1981,,Jerusalem,Jerusalem
http://whc.unesco.org/en/list/381,,381,40.96525,-5.6645,Old City of Salamanca,Old City of Salamanca,http://en.wikipedia.org/wiki/Salamanca,Spain,ES,"i,ii,iv",1988,,"Province of Salamanca, Autonomous Community of Castile-Leon","Province of Salamanca, Autonomous Community of Castile-Leon"
http://whc.unesco.org/en/list/385,,385,15.355556,44.208056,Old City of Sana'a,Old City of Sana'a,http://en.wikipedia.org/wiki/Sana%27a,Yemen,YE,"iv,v,vi",1986,,Governorate of the capital Sana'a,Governorate of the capital Sana'a
http://whc.unesco.org/en/list/564,,564,50.71667,23.26667,Old City of ZamoÅÄ,Old City of Zamość,http://en.wikipedia.org/wiki/Zamo%C5%9B%C4%87,Poland,PL,iv,1992,75,"City and County of ZamoÅÄ, Lublin Voivodship (formerly ZamoÅÄ Voivodship)","City and County of ZamoÅÄ, Lublin Voivodship (formerly ZamoÅÄ Voivodship)"
http://whc.unesco.org/en/list/204,,204,23.133333,-82.35,Old Havana and its Fortifications,Old Havana and its Fortifications,http://en.wikipedia.org/wiki/Old_Havana,Cuba,CU,"iv,v",1982,143,Province of Ciudad de la Habana,Province of Ciudad de la Habana
http://whc.unesco.org/en/list/582,,582,61.12806,21.51167,Old Rauma,Old Rauma,http://en.wikipedia.org/wiki/Old_Rauma,Finland,FI,"iv,v",1991,29,"Region of Satakunta, Province of Western Finland (formerly Province of Turku-Pori)","Region of Satakunta, Province of Western Finland (formerly Province of Turku-Pori)"
http://whc.unesco.org/en/list/741,,741,44.376111,-64.309167,Old Town Lunenburg,Old Town Lunenburg,"http://en.wikipedia.org/wiki/Lunenburg,_Nova_Scotia",Canada,CA,"iv,v",1995,,Nova Scotia,Nova Scotia
